id_cpte,lag_pay1,lag_pay2,lag_pay3,lag_pay4,lag_pay5,lag_pay6,lag_pay7,lag_pay8,lag_pay9,lag_pay10,lag_pay11,lag_pay12,lag_pay13,delqcycle1,delqcycle2,delqcycle3,delqcycle4,delqcycle5,delqcycle6,delqcycle7,delqcycle8,delqcycle9,delqcycle10,delqcycle11,delqcycle12,delqcycle13,avg_balance,avg_cashbalance,creditlimit_max,lag1,lag2,lag3,lag4,lag5,lag6,lag7,lag8,lag9,lag10,lag11,lag12,lag13,default,date,num,avg_pay,total_reversal,total_exceed,no_obs
30146107,30,30,-1,12,18,0,22,-3,14,5,20,-9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,744.87787,0,10200,9,5,12,5,6,8,6,9,8,8,6,9,8,0,20423,31,782.59937,0,0,1
30146624,30,30,12,-2,9,-9,9,7,13,13,7,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,470.25497,82.21357,1400,11,9,10,9,7,11,8,10,9,7,12,9,10,0,20423,22,456.6759,0,0,0
30152114,30,30,-1,-7,-14,0,-24,2,-15,-6,-13,-21,-13,0,0,0,0,0,0,0,0,0,0,0,0,0,190.4207,0,7400,24,28,28,23,26,27,28,26,28,25,26,27,29,0,20789,29,270.35034,0,0,1
30154296,30,30,-1,11,15,-1,-2,30,9,-13,30,30,14,0,0,0,1,0,0,0,0,0,0,1,2,3,806.26923,0,800,18,16,17,14,14,16,15,13,17,16,16,16,14,1,20789,25,103.3252,0,29,0
30168119,30,30,13,30,9,7,2,11,8,8,6,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,435.86786,0,2600,15,13,15,16,15,12,16,13,16,13,14,18,14,0,19328,11,547.70905,0,0,0
30171910,30,30,-5,23,25,6,16,8,16,15,16,20,14,0,0,0,0,0,0,0,0,0,0,0,0,0,233.16643,0,2300,5,4,6,4,1,2,5,1,3,0,6,2,4,0,19693,24,327.65543,0,0,0
30188982,30,30,5,-8,-9,-13,-12,-15,-2,-4,-11,-13,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,567.30145,0,5400,21,19,19,16,18,21,18,19,18,17,22,24,19,0,19693,13,567.58075,0,0,0
30231617,30,30,15,16,15,16,18,16,2,14,17,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,6732.7163,0,10300,2,3,3,4,4,5,2,1,3,3,4,3,0,0,20423,25,560.03998,0,0,1
30235592,30,30,-10,-7,-8,-11,-18,-13,-15,-12,-15,-11,-15,0,0,0,0,0,0,0,0,0,0,0,0,0,11088.405,0,13100,28,26,26,24,29,29,31,30,28,24,27,25,29,0,19328,12,390.54166,0,0,1
30242570,30,30,18,1,18,0,3,21,18,21,19,22,15,0,0,0,0,0,0,0,0,0,0,0,0,0,667.70215,0,500,-1,-1,2,1,2,2,-1,-1,5,-2,2,0,2,1,20789,25,305.09161,0,17,0
30246141,30,30,-10,-10,-9,4,-3,-4,4,-12,-15,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,816.94781,0,1600,20,18,21,15,18,21,20,17,21,18,22,19,21,0,19693,39,461.56921,0,0,0
30258127,30,30,14,15,13,19,18,11,17,16,12,13,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3468.125,0,15200,5,4,8,4,2,3,2,4,5,1,8,6,2,0,20789,12,616.41669,0,0,1
30259277,30,30,-6,1,-4,-2,-7,-8,-6,-2,-6,-6,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,785.04852,0,16500,27,29,28,23,28,28,28,29,25,25,29,28,26,0,20058,25,535.51196,0,0,1
30278127,30,30,-13,-14,-14,0,-15,-7,-17,0,-16,-19,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,1895.0471,2.6000001,5600,24,19,18,19,22,19,21,18,18,20,19,22,23,0,19693,31,80.61129,0,0,1
30288289,30,30,16,5,24,-4,-3,25,14,17,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1655.1643,352.2493,5200,3,4,4,1,4,6,3,4,5,2,5,6,4,0,19693,29,409.25241,0,0,1
30294313,30,30,-7,-6,-2,-10,-4,-5,-5,-8,-5,-7,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,752.7807,0,13200,24,18,23,23,18,23,22,23,23,23,21,25,24,0,20423,12,750.52417,0,0,1
30312245,30,30,23,27,30,25,19,22,21,27,24,30,21,0,0,0,0,0,0,0,0,0,0,0,0,0,3858.3201,0,19400,5,4,4,0,0,3,5,4,3,3,4,6,4,0,20058,11,363.68182,0,0,0
30315675,30,30,-4,-4,-5,-6,-9,0,-7,-1,-7,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,1597.3285,0,13300,25,23,22,23,21,26,26,20,25,20,24,23,22,0,19693,12,1396.045,0,0,1
30336715,30,30,-1,4,-2,22,23,8,6,5,30,30,14,0,0,0,0,0,0,0,0,0,0,0,0,0,872.91357,2.5257144,7700,1,-1,2,-1,3,5,4,0,5,3,3,5,2,0,19693,260,120.00154,0,0,1
30340349,30,30,-24,-13,30,30,-19,-21,30,30,-16,30,-15,0,0,0,0,1,2,0,0,0,1,0,1,0,327.7164,26.52857,500,24,22,27,24,22,23,23,25,26,21,28,25,25,1,20789,8,350.9375,0,0,1
30361908,30,30,-3,8,-1,-3,-4,3,-1,30,-15,-2,-2,0,0,0,0,0,0,0,0,0,1,0,0,0,2998.8879,18.642857,6600,21,19,21,19,19,18,20,18,22,15,22,19,21,1,19693,21,701.5329,0,1,0
30364251,30,30,-16,-15,-9,-20,-18,-24,-10,-13,-22,-19,-24,0,0,0,0,0,0,0,0,0,0,0,0,0,2539.3835,6.2035713,2700,23,29,28,26,25,25,24,29,24,25,28,27,26,1,19328,14,144.57071,0,0,0
30364602,30,30,-5,-1,-1,-9,-25,-5,-23,-6,-6,-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8090.1523,937.5307,9300,25,30,28,23,26,25,30,30,28,23,26,28,26,1,20058,23,200.97043,0,21,0
30366219,30,9,-13,-10,-19,-13,-1,-6,-17,-14,1,-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.18642,46.988567,2100,26,20,26,20,21,22,22,21,22,23,26,24,21,0,20423,33,266.93698,0,0,0
30366845,30,30,8,0,-3,-18,3,-22,-2,5,-10,-9,30,0,0,0,0,0,0,0,0,0,0,0,0,0,18470.572,52.657143,18000,22,18,19,19,18,22,21,22,20,20,21,26,20,1,20423,69,790.35925,0,0,1
30384214,30,30,-14,-9,-21,-15,-10,-18,-21,-12,-4,-8,-15,0,0,0,0,0,0,0,0,0,0,0,0,0,603.51074,0,1000,24,27,26,26,29,28,27,29,26,24,30,29,26,0,20058,34,174.65588,0,0,1
30394899,30,30,17,22,21,25,25,13,14,22,22,21,14,0,0,0,0,0,0,0,0,0,0,0,0,0,595.86285,0,8800,3,8,9,3,4,4,3,7,9,5,6,8,8,0,20058,13,528.70612,0,0,1
30396096,30,30,-15,14,12,-15,1,8,0,2,7,-2,-13,0,0,0,0,0,0,0,0,0,0,0,0,0,446.80215,67.667854,1100,18,13,20,14,17,16,15,13,20,14,17,16,14,0,19328,38,591.21686,0,3,0
30412022,30,30,21,24,21,30,19,30,-1,11,30,-7,24,0,1,0,0,0,0,0,0,0,0,0,0,0,801.8371,0,1900,6,7,8,3,8,7,4,4,9,2,9,8,4,0,19328,13,593.9046,0,1,0
30416002,30,30,20,1,21,28,13,1,14,21,7,-3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5306.0757,0,5300,3,1,1,2,-1,1,3,2,2,1,-2,3,2,1,20423,52,188.40057,0,0,1
30437131,30,30,-18,-18,-21,-20,-10,-9,-8,-21,-13,-20,-21,0,0,0,0,0,0,0,0,0,0,0,0,0,1740.0206,0,22800,22,24,23,21,24,26,22,20,22,24,24,26,25,0,20058,12,1738.1509,0,0,0
30437748,30,30,-13,-7,2,-21,-12,1,-7,-11,5,-15,-10,0,0,0,0,0,0,0,0,0,0,1,0,0,10511.281,420.91571,12500,25,21,22,24,21,22,22,20,26,20,23,27,21,1,20789,22,496.45999,0,0,1
30438137,30,30,-1,7,-2,-2,-11,-4,-4,30,-8,-9,20,0,0,0,0,0,0,0,0,0,0,0,0,0,5028.7007,0,5300,11,6,9,9,6,9,11,7,9,9,9,10,9,1,19328,16,303.80188,0,0,1
30438262,30,30,30,-7,-12,11,17,13,30,13,30,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1503.2578,0,5900,14,11,11,9,12,13,9,10,15,11,11,15,15,0,20058,12,1473.3966,0,0,1
30447980,30,30,5,18,1,-7,20,1,0,-8,13,-4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,672.65216,61.108574,800,9,10,10,7,7,13,8,11,11,10,11,13,10,1,19328,44,244.50612,0,0,1
30452390,30,30,7,13,12,30,3,16,18,16,14,7,14,0,0,0,0,0,0,0,1,0,0,0,1,0,1449.3279,0,2500,7,8,11,8,8,6,7,6,8,6,10,11,6,1,20058,11,237.98637,0,4,0
30456495,30,30,21,25,25,24,25,26,4,30,26,30,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1709.7042,54.889286,10300,0,2,6,2,3,1,0,3,2,0,0,5,-1,0,20423,12,1037.5717,0,0,1
30462435,30,30,24,25,19,11,9,18,21,13,16,18,19,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1749997,0,4200,1,2,6,0,0,1,1,-1,5,0,0,5,3,0,20423,47,87.512772,0,0,0
30467114,30,30,30,13,3,9,4,17,30,16,10,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,555.33716,0,6300,13,11,11,7,8,12,9,8,10,11,11,14,8,0,20423,13,715.72461,0,0,1
30480945,30,30,9,11,-2,-3,-9,-11,-9,-5,-11,30,5,0,0,0,0,0,0,0,0,0,0,0,0,0,8538.3877,4441.54,10300,17,14,21,15,14,16,19,14,21,18,21,20,18,1,19693,19,1151.3422,0,0,1
30487235,30,30,25,21,26,27,22,26,26,21,26,21,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1468.1901,25.142857,21700,-1,1,4,2,-1,-2,2,2,2,1,-1,4,-2,0,20058,13,1216.2484,0,0,1
30508782,30,30,-3,-4,-3,8,9,-8,-10,-4,-12,2,30,0,0,0,0,0,1,0,0,0,0,0,0,1,13896.444,0,13500,24,19,18,20,21,18,21,19,19,19,22,24,19,0,19693,11,296.03183,0,0,1
30509478,30,30,17,-2,-1,13,-12,20,19,-6,-6,-5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,136.10571,0,5200,13,10,10,7,10,13,12,7,11,8,10,14,10,0,20423,118,85.989151,0,0,1
30513849,30,30,1,7,2,-4,13,30,30,6,30,30,17,1,0,0,0,0,0,0,0,1,2,0,0,0,214.20642,0,700,7,9,12,10,7,11,11,10,12,10,13,12,6,0,20058,19,170.08211,0,0,0
30529876,30,30,-8,-1,-6,-5,-2,-5,3,2,-6,3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,3161.6614,7.5028572,15100,24,25,27,22,26,25,25,26,25,23,29,24,26,0,20789,13,2680.397,0,0,1
30532854,30,30,-5,-2,-8,-15,-6,-2,-5,-4,-10,-2,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,990.27142,0,10300,22,20,26,21,24,23,23,23,22,21,26,23,24,0,20058,13,911.22388,0,0,1
30532955,30,30,30,30,30,6,30,30,30,30,30,30,30,0,0,0,1,0,0,0,0,1,1,0,1,1,1663.39,14.401428,2000,17,18,18,16,15,17,19,20,18,16,21,18,21,1,20789,2,77.5,0,4,0
30541406,30,30,-8,4,21,-3,-3,10,5,4,17,-5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,12082.733,197.95714,12100,2,2,8,5,1,7,6,7,7,4,5,6,4,0,20789,34,705.50885,0,0,1
30543894,30,30,6,3,-4,-7,-14,-2,-15,4,-16,-6,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,6229.1602,0,8000,21,21,22,20,22,23,21,20,23,20,24,25,24,1,20423,178,150.10338,0,0,1
30544207,30,30,-8,-5,13,30,-6,-4,-5,-3,14,18,30,0,0,0,0,0,0,0,0,0,0,0,0,0,436.74713,0,5100,12,7,13,7,8,13,9,7,14,8,13,10,8,0,19693,13,412.46075,0,0,1
30558361,30,30,16,30,-7,-9,-6,-11,-3,17,30,-7,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,2508.4221,616.60999,10100,14,12,14,9,12,14,13,11,11,12,14,15,11,0,20423,12,2683.2192,0,0,1
30564629,30,30,-8,14,10,16,18,30,-13,-12,30,-14,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,4014.5256,0,8500,14,15,13,12,15,12,10,15,16,13,16,18,13,0,19328,16,886.16565,0,0,1
30565551,30,30,7,-1,4,15,8,1,8,9,-1,3,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,3379.9392,1206.0421,25200,14,12,12,9,12,11,10,13,14,8,15,12,11,0,20789,18,3013.1028,0,0,1
30567137,30,30,-6,2,-14,-22,-24,-16,-20,-7,-4,-25,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,732.58496,0,18800,25,29,29,23,26,26,31,26,25,27,26,25,30,0,19328,17,407.76471,0,0,1
30569410,30,30,-8,-2,20,2,-3,18,0,15,-1,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2356.6665,8.4650002,3100,9,8,9,6,9,5,10,9,12,9,7,9,9,0,19328,95,127.56611,0,0,1
30572034,30,30,30,-11,-14,30,-13,-9,-8,1,30,-14,-6,0,0,0,0,0,0,0,0,0,1,0,0,0,538.51855,0,8600,17,18,22,19,19,18,19,17,22,18,22,18,19,0,19328,10,583.10602,0,0,0
30574100,30,30,13,-10,-6,30,4,-11,0,-10,-12,-18,13,0,1,0,0,0,0,0,0,0,0,0,0,0,5651.0786,131.27858,9800,14,13,16,12,16,13,13,12,19,12,13,19,16,1,20423,33,412.14453,0,0,1
30575943,30,30,-2,-5,-7,-9,-11,-4,-6,0,-9,-3,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,8268.4111,3091.0879,10100,23,26,24,25,25,28,28,25,24,22,29,24,26,0,19328,14,183.88928,0,0,1
30580446,30,30,-18,30,-15,-15,-18,2,30,-16,-24,-21,-18,0,0,0,0,0,0,0,0,0,0,0,0,0,264.98428,0,8100,27,30,29,24,26,25,30,26,25,26,30,29,30,0,19328,11,344.14273,0,0,1
30586535,30,30,27,20,30,-2,3,19,30,12,30,30,19,1,0,0,0,0,0,0,0,0,1,0,1,2,1543.24,274.62357,1800,3,2,2,2,-1,4,1,-1,3,0,-1,1,-1,0,20789,34,171.84558,0,0,0
30591623,30,30,-16,-12,-13,-19,-11,-24,-17,-6,-14,-13,-22,0,0,0,0,0,0,0,0,0,0,0,0,0,3748.3279,1912.4299,5300,27,29,28,23,25,27,24,25,25,26,25,25,29,0,20789,18,174.86111,0,0,0
30600104,30,30,-1,-9,-5,1,30,-7,30,5,30,-4,-2,0,0,0,0,0,0,0,0,1,2,0,0,0,6988.9893,0,15200,28,26,25,26,30,26,30,30,28,23,27,28,27,0,20789,13,1599.0769,0,0,1
30600154,30,30,-1,3,-7,1,13,4,-4,-7,-5,-5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,123.79858,1.1571429,1400,11,6,13,6,10,12,11,6,9,9,12,9,9,0,20789,19,396.02316,0,0,0
30603968,30,30,-8,-12,-10,-3,-12,-12,-5,-10,-8,-15,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,4452.6421,0,4900,23,29,28,23,28,25,28,26,24,23,29,27,26,0,20058,15,95.14666,0,0,1
30606416,30,30,-9,0,22,30,-10,-6,-5,-6,30,-12,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,702.12433,0,10600,10,9,9,6,6,11,11,6,10,9,13,13,7,0,20423,13,687.03461,0,0,0
30610242,30,30,-7,-4,7,30,-11,-15,-8,-11,-4,-10,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,8839.0156,373.7757,11500,14,11,13,10,11,12,14,15,12,13,13,18,15,0,20789,12,514.14581,0,0,0
30614991,30,30,-8,-4,-8,-10,9,30,-8,-7,-3,-14,-18,0,0,0,0,0,0,0,0,0,0,0,0,0,697.59503,1.7828571,1800,18,16,22,16,16,18,20,18,21,16,22,19,19,0,20789,16,639.03748,0,0,0
30617647,30,30,6,10,27,20,20,14,3,30,21,2,30,0,0,0,0,0,0,0,0,0,1,2,0,0,1979.4056,188.73929,5200,3,2,7,4,1,7,3,7,5,4,8,7,5,1,20789,15,531.41998,0,9,0
30620860,30,30,30,30,30,-20,-17,-20,-17,9,30,-17,-20,0,0,0,1,2,0,0,0,0,0,0,0,0,557.3407,29,18200,26,23,23,20,23,22,22,21,22,20,23,26,24,0,19693,9,629.37115,0,0,1
30624120,30,30,-6,-4,-8,-6,-2,-10,-1,-4,-2,-5,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,1034.2908,0,4300,28,30,28,27,27,28,28,30,26,27,26,28,27,0,19328,13,524.77002,0,0,1
30634400,30,30,7,20,12,10,17,22,16,21,6,20,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1218.4093,32.075714,1700,9,9,8,6,5,6,7,6,8,9,6,9,9,1,19693,17,255.18411,0,1,0
30636163,30,30,-19,3,-20,-10,-11,-16,-7,-6,-11,-16,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,709.76642,0,6300,24,29,28,23,25,25,27,29,25,23,29,28,28,0,19693,17,949.26941,0,0,0
30637699,30,30,-7,16,7,17,3,18,8,9,13,18,7,0,0,0,0,0,0,0,0,0,0,0,0,0,275.70929,0,6200,6,5,11,5,8,9,6,9,8,6,6,8,6,0,19693,23,679.99567,0,0,1
30645397,30,30,-7,-5,-6,-4,-8,-5,-6,1,-4,-4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2221.6335,0,30200,9,11,11,11,11,10,12,8,11,8,11,10,7,0,20423,12,2071.095,0,0,1
30646296,30,30,-11,-12,-13,-17,-20,-15,-21,-11,-16,1,-11,0,0,0,0,0,0,0,0,0,0,0,1,0,751.48212,0,2100,24,25,23,21,21,27,26,25,27,22,25,24,23,0,19328,15,976.47736,0,2,0
30650245,30,30,17,14,17,17,9,12,-3,11,18,10,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,2692.5764,58.574284,6900,9,5,12,9,5,6,9,6,9,6,10,12,6,0,19693,22,892.43909,0,0,1
30660282,30,30,14,15,7,7,8,4,-1,20,11,-10,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1778.6378,0,3900,17,15,16,10,15,15,10,12,15,9,16,15,15,0,20423,35,475.64944,0,3,0
30663693,30,30,-26,-24,-28,-14,-9,-28,-12,-11,-13,-10,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,156.36429,11.975715,1000,24,29,28,26,28,27,28,28,28,26,29,24,25,0,19693,28,289.31821,0,0,0
30675890,30,30,-15,30,3,30,-12,-11,-16,-14,7,30,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,1569.2728,0,12500,20,15,20,14,17,20,19,14,17,14,21,21,16,0,20058,13,1919.2993,0,0,0
30683336,30,30,17,21,31,23,27,12,4,28,31,25,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1461.8978,0,20100,2,-2,1,2,-1,2,-1,-1,1,-2,-2,0,1,0,20423,36,645.70142,0,0,1
30689550,30,30,-10,-14,5,0,-18,-17,-3,7,-10,-16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,9523.9844,0,12100,22,20,26,24,20,23,25,21,25,20,23,23,22,0,19328,78,415.20422,0,0,1
30694310,30,30,14,14,12,9,10,9,12,9,11,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,825.84784,0,5900,-1,-2,4,-1,-1,1,2,1,1,1,1,0,-1,0,19693,12,844.08832,0,0,0
30716319,30,30,1,2,1,-6,8,6,11,17,7,-5,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,6622.2222,246.34929,15500,16,13,20,13,14,19,18,17,16,13,17,19,17,0,20789,28,882.16071,0,0,1
30717589,30,30,30,-8,-3,-21,30,1,-2,-7,-13,-9,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,617.1828,0,4000,24,21,22,22,22,23,22,20,22,19,21,25,23,0,20423,10,668.96002,0,0,0
30717593,30,3,4,10,1,-1,13,7,7,20,1,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1364.8085,0,16100,2,7,5,2,4,6,4,4,2,7,7,2,6,0,20423,16,1566.5881,0,0,1
30718302,30,30,-25,-5,-22,-17,-23,-19,-6,-4,-4,-8,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,313.26358,0,10300,27,30,29,24,29,26,30,29,29,23,30,25,30,0,19328,28,610.32361,0,0,0
30718828,30,30,2,9,11,1,11,15,6,-10,9,-8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,6882.1235,140.38358,10200,14,14,16,10,14,14,13,12,16,13,12,14,15,1,20789,38,354.98553,0,0,1
30730628,30,30,7,5,8,6,5,-1,-10,7,30,7,30,0,0,0,0,0,0,0,0,0,0,0,0,0,753.73212,0,5200,18,18,18,16,16,20,20,18,19,15,21,21,21,0,20789,12,1053.7875,0,0,1
30731219,30,30,-8,-5,-5,-5,-5,-5,-2,-1,-9,-2,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,6051.7778,49.512856,7500,23,21,23,21,20,25,25,23,23,20,24,24,24,1,20789,11,180.54546,0,0,1
30732150,30,30,-7,-6,-3,-5,-9,-11,-8,-3,1,-5,-5,0,0,0,0,0,0,0,0,0,0,1,0,0,1278.0593,24.252142,2000,17,13,18,15,15,13,13,12,19,15,16,16,16,1,19328,12,68.583336,0,0,0
30737021,30,30,-3,-9,-10,8,-4,14,-2,-10,-15,-13,-10,0,0,0,0,0,0,0,1,0,0,0,0,0,1871.3049,76.086426,5100,16,12,12,9,11,15,14,12,12,13,15,14,15,0,19328,29,551.22308,0,0,1
30738424,30,30,23,30,-3,18,18,17,15,11,17,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2051.3286,10.575,10300,4,1,6,1,4,3,1,1,3,4,4,6,1,0,19328,13,1873.0223,0,0,1
30757620,30,12,11,9,30,9,7,13,12,9,8,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1658.4915,29.714285,5100,17,16,15,15,15,16,17,13,16,12,13,16,13,0,20423,13,1702.6154,0,0,1
30758435,30,30,-3,-11,-13,-6,-7,-10,-5,-4,-12,-9,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,1420.1493,0,5300,27,25,24,26,26,24,28,25,27,22,26,24,29,0,20058,12,1377.1284,0,0,1
30758648,30,7,-22,8,3,-6,10,-3,-18,12,-3,-17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1272.1449,0,1600,20,22,22,17,22,19,17,21,21,17,22,25,19,1,20423,51,248.46431,0,0,1
30773963,30,30,4,2,-20,-10,-17,8,5,9,-20,-17,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,419.66071,42.470711,2600,26,24,25,23,20,26,25,20,22,20,23,24,21,0,20789,30,385.90167,0,0,0
30775945,30,30,-18,-12,-10,-5,-16,-17,-3,-21,-11,-4,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,670.06433,142.54787,12100,27,24,23,22,22,23,24,24,23,22,28,24,22,0,20789,21,387.04239,0,0,0
30799835,30,30,-8,-5,-4,-9,0,-4,-6,-5,-7,-4,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,911.96783,0,21000,13,7,11,11,10,12,8,10,10,11,14,10,11,0,20789,12,881.89667,0,0,1
30809462,30,30,-3,29,26,8,14,17,5,24,12,7,24,0,0,0,0,0,0,0,0,0,0,0,0,0,613.00714,.58285713,7700,-1,1,5,-2,-2,1,3,-2,4,-1,1,1,1,0,20789,34,473.27118,0,0,1
30809892,30,30,-15,30,4,30,6,3,8,6,30,-22,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1449.0557,0,10200,24,22,19,19,21,20,21,22,22,23,20,25,20,0,20423,13,235.65384,0,0,1
30812527,30,30,0,-16,10,-6,-10,-11,-1,5,-10,-10,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,3594.7363,38.802856,20900,21,16,18,18,19,18,19,21,21,19,22,22,22,0,20058,25,1207.1008,0,0,1
30817053,30,30,2,-5,1,15,18,11,13,2,-4,10,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,4920.9727,15,6200,10,7,13,7,7,9,9,7,14,11,10,14,10,0,19328,52,420.55173,0,0,1
30822594,30,30,-5,0,-5,17,14,-5,-7,-7,3,18,15,0,0,0,0,0,0,0,0,0,0,0,0,0,46.57,11.55,700,7,6,9,6,6,5,10,8,11,8,7,11,9,0,20789,64,81.897499,0,0,1
30822688,30,30,-3,5,5,-13,-4,-12,-16,-14,6,-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,705.48145,554.14142,5900,18,16,16,13,13,15,17,16,20,17,17,16,18,1,20789,18,1274.1061,0,0,1
30825183,30,30,-24,30,-13,-18,1,3,-6,-15,-23,-15,-20,0,0,0,0,0,0,0,0,0,0,0,0,0,385.63214,0,4300,25,24,26,24,21,23,22,23,26,20,24,24,22,0,19693,16,678.48877,0,0,0
30828610,30,30,-11,-6,-7,-9,-8,-4,-7,-1,-9,-6,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,3245.2019,0,24000,14,11,15,12,12,15,13,11,12,9,15,17,15,0,19328,12,3402.0442,0,0,1
30842206,30,30,-19,30,-13,9,30,-19,30,-18,-17,-11,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,3566.7852,0,10800,24,21,20,19,18,20,24,20,22,19,24,22,21,0,20423,13,3181.8486,0,0,1
30849290,30,30,0,-2,5,30,-4,-5,-2,-5,-4,-4,-3,0,0,0,0,1,0,0,0,0,0,0,0,0,1728.9579,0,10300,24,18,22,19,21,21,20,22,19,19,20,21,19,1,20058,11,1817.2599,0,0,1
30867608,30,30,7,11,24,23,3,20,9,13,21,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,478.56073,0,600,4,-1,3,2,2,4,4,3,2,3,0,5,0,0,19693,94,103.22745,0,0,0
30870864,30,16,3,11,-8,8,16,6,7,9,3,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1490.2472,0,5300,13,12,15,13,15,14,11,11,12,13,16,15,15,0,20058,15,1595.6254,0,0,1
30877484,30,30,-18,13,6,10,11,30,-15,-16,-16,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,565.75574,0,3100,15,17,19,14,16,19,15,14,19,17,17,20,15,0,20058,14,602.03424,0,0,0
30880071,30,30,26,30,27,24,25,30,-4,1,20,30,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,2155.0613,0,30200,4,1,3,0,3,2,2,3,4,0,7,2,4,0,20058,11,2360.3281,0,0,1
30880458,30,14,-16,14,0,12,8,10,3,-4,8,8,-3,0,0,0,1,0,0,0,1,0,0,0,0,0,8727.5313,187.76001,8700,16,14,17,13,17,15,14,13,17,16,17,20,15,1,19328,61,220.61935,0,0,1
30895732,30,30,16,12,1,14,14,30,-10,12,10,13,30,0,0,0,0,0,0,0,0,0,0,0,0,0,571.49286,0,6400,13,8,14,11,8,13,9,14,14,11,14,14,12,0,20789,14,509.47,0,0,0
30897957,30,30,-8,30,-1,-7,-2,30,-4,-2,-7,-3,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,2165.6035,0,18100,6,5,8,5,2,7,5,4,5,5,8,4,2,0,20423,13,2111.2314,0,0,1
30901937,30,30,24,30,3,5,3,2,25,24,30,30,-9,0,0,0,0,1,0,0,1,0,0,0,1,2,7383.1611,4651.3486,8000,4,3,2,3,3,1,1,2,3,3,3,17,14,1,19328,14,331.46429,0,0,1
